,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,1653,2328,-1,
1,2,1,1,0,0,0,144,1905,31,328,-1,
2,3,1,1,1,0,0,144,1905,31,328,-1,
3,4,1,1,1,1,0,144,1905,31,328,-1,
4,5,1,1,1,1,1,144,2179,30,54,95,EP
5,5,1,1,1,1,2,144,2142,31,21,95,3
6,5,1,1,1,1,3,144,2061,31,65,94,381
7,5,1,1,1,1,4,144,1967,31,73,88,254
8,5,1,1,1,1,5,144,1905,30,50,88,A1
9,2,1,2,0,0,0,429,153,88,28,-1,
10,3,1,2,1,0,0,429,153,88,28,-1,
11,4,1,2,1,1,0,429,153,88,16,-1,
12,5,1,2,1,1,1,429,153,88,16,84,Europaisches
13,4,1,2,1,2,0,429,170,71,11,-1,
14,5,1,2,1,2,1,429,170,71,11,96,Patentamt
15,2,1,3,0,0,0,429,196,29,11,-1,
16,3,1,3,1,0,0,429,196,29,11,-1,
17,4,1,3,1,1,0,429,196,29,11,-1,
18,5,1,3,1,1,1,429,196,29,11,79,Euro|
19,2,1,4,0,0,0,429,199,89,25,-1,
20,3,1,4,1,0,0,429,199,89,25,-1,
21,4,1,4,1,1,0,460,199,32,12,-1,
22,5,1,4,1,1,1,460,199,32,12,92,pean
23,4,1,4,1,2,0,429,212,89,12,-1,
24,5,1,4,1,2,1,429,213,43,11,97,Patent
25,5,1,4,1,2,2,478,212,40,12,96,Office
26,2,1,5,0,0,0,429,239,109,28,-1,
27,3,1,5,1,0,0,429,239,109,28,-1,
28,4,1,5,1,1,0,429,239,109,15,-1,
29,5,1,5,1,1,1,429,239,40,12,93,Office
30,5,1,5,1,1,2,474,239,64,15,93,européen
31,4,1,5,1,2,0,429,255,77,12,-1,
32,5,1,5,1,2,1,429,255,22,12,95,des
33,5,1,5,1,2,2,457,255,49,12,82,brevets
34,2,1,6,0,0,0,281,136,274,150,-1,
35,3,1,6,1,0,0,281,136,274,150,-1,
36,4,1,6,1,1,0,281,136,274,150,-1,
37,5,1,6,1,1,1,281,136,274,150,95, 
38,2,1,7,0,0,0,225,324,45,26,-1,
39,3,1,7,1,0,0,225,324,45,26,-1,
40,4,1,7,1,1,0,225,324,45,26,-1,
41,5,1,7,1,1,1,225,324,45,26,96,(12)
42,2,1,8,0,0,0,225,395,415,53,-1,
43,3,1,8,1,0,0,225,395,415,53,-1,
44,4,1,8,1,1,0,225,395,282,26,-1,
45,5,1,8,1,1,1,225,395,45,26,92,(43)
46,5,1,8,1,1,2,285,397,222,23,90,Verdffentlichungstag:
47,4,1,8,1,2,0,286,430,354,18,-1,
48,5,1,8,1,2,1,286,430,117,18,92,03.10.2018
49,5,1,8,1,2,2,426,430,121,18,90,Patentblatt
50,5,1,8,1,2,3,555,430,85,18,96,2018/40
51,2,1,9,0,0,0,225,493,380,26,-1,
52,3,1,9,1,0,0,225,493,380,26,-1,
53,4,1,9,1,1,0,225,493,380,26,-1,
54,5,1,9,1,1,1,225,493,45,26,91,(21)
55,5,1,9,1,1,2,285,495,186,18,91,Anmeldenummer:
56,5,1,9,1,1,3,481,495,124,18,92,18164868.4
57,2,1,10,0,0,0,225,559,319,26,-1,
58,3,1,10,1,0,0,225,559,319,26,-1,
59,4,1,10,1,1,0,225,559,319,26,-1,
60,5,1,10,1,1,1,225,559,45,26,93,(22)
61,5,1,10,1,1,2,285,561,131,23,92,Anmeldetag:
62,5,1,10,1,1,3,426,561,118,18,95,29.03.2018
63,2,1,11,0,0,0,1002,245,458,38,-1,
64,3,1,11,1,0,0,1002,245,458,38,-1,
65,4,1,11,1,1,0,1002,245,458,38,-1,
66,5,1,11,1,1,1,1002,256,44,27,74,(11)
67,5,1,11,1,1,2,1146,245,52,32,96,EP
68,5,1,11,1,1,3,1214,245,20,32,96,3
69,5,1,11,1,1,4,1249,245,63,32,96,381
70,5,1,11,1,1,5,1331,245,69,32,89,254
71,5,1,11,1,1,6,1413,245,47,32,87,A1
72,2,1,12,0,0,0,559,314,573,31,-1,
73,3,1,12,1,0,0,559,314,573,31,-1,
74,4,1,12,1,1,0,559,314,573,31,-1,
75,5,1,12,1,1,1,559,314,230,31,92,EUROPAISCHE
76,5,1,12,1,1,2,802,319,330,26,91,PATENTANMELDUNG
77,2,1,13,0,0,0,862,395,530,81,-1,
78,3,1,13,1,0,0,862,395,530,81,-1,
79,4,1,13,1,1,0,862,395,126,26,-1,
80,5,1,13,1,1,1,862,395,44,26,93,(51)
81,5,1,13,1,1,2,923,397,25,18,93,Int
82,5,1,13,1,1,3,955,397,33,18,78,Cl:
83,4,1,13,1,2,0,921,425,471,21,-1,
84,5,1,13,1,2,1,921,428,61,18,81,A01C
85,5,1,13,1,2,2,991,428,45,18,82,7100
86,5,1,13,1,2,3,1041,425,67,16,72,(2006.01)
87,5,1,13,1,2,4,1192,428,61,18,68,A01C
88,5,1,13,1,2,5,1263,428,57,18,81,14/00
89,5,1,13,1,2,6,1325,425,67,16,88,(2006.01)
90,4,1,13,1,3,0,921,455,468,21,-1,
91,5,1,13,1,3,1,921,458,60,18,73,A01C
92,5,1,13,1,3,2,989,458,59,18,61,21/00
93,5,1,13,1,3,3,1052,455,67,16,61,(2006.01)
94,5,1,13,1,3,4,1192,458,58,18,56,A01B
95,5,1,13,1,3,5,1260,458,44,18,69,79/00
96,5,1,13,1,3,6,1306,455,83,21,83,(2006.01)
97,2,1,14,0,0,0,224,611,1243,8,-1,
98,3,1,14,1,0,0,224,611,1243,8,-1,
99,4,1,14,1,1,0,224,611,1243,8,-1,
100,5,1,14,1,1,1,224,611,1243,8,95, 
101,2,1,15,0,0,0,225,631,599,250,-1,
102,3,1,15,1,0,0,225,631,599,250,-1,
103,4,1,15,1,1,0,225,631,342,27,-1,
104,5,1,15,1,1,1,225,631,45,27,93,(84)
105,5,1,15,1,1,2,286,633,100,19,93,Benannte
106,5,1,15,1,1,3,393,633,174,23,92,Vertragsstaaten:
107,4,1,15,1,2,0,285,666,537,18,-1,
108,5,1,15,1,2,1,285,666,31,18,94,AL
109,5,1,15,1,2,2,323,666,31,18,94,AT
110,5,1,15,1,2,3,363,666,30,18,95,BE
111,5,1,15,1,2,4,403,666,32,18,95,BG
112,5,1,15,1,2,5,445,666,31,18,95,CH
113,5,1,15,1,2,6,486,666,32,18,96,CY
114,5,1,15,1,2,7,526,666,30,18,96,CZ
115,5,1,15,1,2,8,565,666,30,18,96,DE
116,5,1,15,1,2,9,605,666,32,18,93,DK
117,5,1,15,1,2,10,646,666,29,18,93,EE
118,5,1,15,1,2,11,684,666,29,18,93,ES
119,5,1,15,1,2,12,723,666,99,18,86,FIFRGB
120,4,1,15,1,3,0,285,699,539,18,-1,
121,5,1,15,1,3,1,285,699,35,18,94,GR
122,5,1,15,1,3,2,328,699,32,18,94,HR
123,5,1,15,1,3,3,368,699,14,18,41,HU
124,5,1,15,1,3,4,385,699,43,18,41,IE
125,5,1,15,1,3,5,436,699,20,18,47,IS
126,5,1,15,1,3,6,464,699,20,18,47,IT
127,5,1,15,1,3,7,492,699,54,18,83,LILT
128,5,1,15,1,3,8,554,699,28,18,75,LU
129,5,1,15,1,3,9,591,699,28,18,75,LV
130,5,1,15,1,3,10,627,699,35,18,95,MC
131,5,1,15,1,3,11,670,699,35,18,94,MK
132,5,1,15,1,3,12,713,699,32,18,93,MT
133,5,1,15,1,3,13,753,699,29,18,20,NL
134,5,1,15,1,3,14,791,699,33,18,20,NO
135,4,1,15,1,4,0,286,732,336,18,-1,
136,5,1,15,1,4,1,286,732,28,18,95,PL
137,5,1,15,1,4,2,323,732,29,18,92,PT
138,5,1,15,1,4,3,360,732,58,18,92,RORS
