,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,1700,2200,-1,
1,2,1,1,0,0,0,216,195,497,39,-1,
2,3,1,1,1,0,0,216,195,497,39,-1,
3,4,1,1,1,1,0,216,195,497,39,-1,
4,5,1,1,1,1,1,216,212,39,22,84,az
5,5,1,1,1,1,2,271,195,142,35,96,United
6,5,1,1,1,1,3,433,195,124,35,95,States
7,5,1,1,1,1,4,576,196,137,34,96,Patent
8,2,1,2,0,0,0,271,246,271,30,-1,
9,3,1,2,1,0,0,271,246,271,30,-1,
10,4,1,2,1,1,0,271,246,271,30,-1,
11,5,1,2,1,1,1,271,246,174,30,92,Damnjanovic
12,5,1,2,1,1,2,447,248,50,21,96,et
13,5,1,2,1,1,3,510,246,32,23,94,al.
14,2,1,3,0,0,0,821,42,647,68,-1,
15,3,1,3,1,0,0,821,42,647,68,-1,
16,4,1,3,1,1,0,821,42,647,68,-1,
17,5,1,3,1,1,1,821,42,647,68,95, 
18,2,1,4,0,0,0,1059,111,192,20,-1,
19,3,1,4,1,0,0,1059,111,192,20,-1,
20,4,1,4,1,1,0,1059,111,192,20,-1,
21,5,1,4,1,1,1,1059,111,192,20,91,US010142984B2
22,2,1,5,0,0,0,898,202,563,34,-1,
23,3,1,5,1,0,0,898,202,563,34,-1,
24,4,1,5,1,1,0,898,202,563,34,-1,
25,5,1,5,1,1,1,898,212,40,23,96,(10)
26,5,1,5,1,1,2,952,207,91,23,92,Patent
27,5,1,5,1,1,3,1056,207,57,23,78,No.:
28,5,1,5,1,1,4,1169,202,48,28,94,US
29,5,1,5,1,1,5,1233,202,171,34,93,"10,142,984"
30,5,1,5,1,1,6,1418,202,43,27,92,B2
31,2,1,6,0,0,0,214,290,1249,6,-1,
32,3,1,6,1,0,0,214,290,1249,6,-1,
33,4,1,6,1,1,0,214,290,1249,6,-1,
34,5,1,6,1,1,1,214,290,1249,6,95, 
35,2,1,7,0,0,0,216,337,39,22,-1,
36,3,1,7,1,0,0,216,337,39,22,-1,
37,4,1,7,1,1,0,216,337,39,22,-1,
38,5,1,7,1,1,1,216,337,39,22,90,(54)
39,2,1,8,0,0,0,216,449,39,22,-1,
40,3,1,8,1,0,0,216,449,39,22,-1,
41,4,1,8,1,1,0,216,449,39,22,-1,
42,5,1,8,1,1,1,216,449,39,22,56,7)
43,2,1,9,0,0,0,216,532,39,22,-1,
44,3,1,9,1,0,0,216,532,39,22,-1,
45,4,1,9,1,1,0,216,532,39,22,-1,
46,5,1,9,1,1,1,216,532,39,22,96,(72)
47,2,1,10,0,0,0,216,673,39,23,-1,
48,3,1,10,1,0,0,216,673,39,23,-1,
49,4,1,10,1,1,0,216,673,39,23,-1,
50,5,1,10,1,1,1,216,673,39,23,96,(73)
51,2,1,11,0,0,0,216,753,39,23,-1,
52,3,1,11,1,0,0,216,753,39,23,-1,
53,4,1,11,1,1,0,216,753,39,23,-1,
54,5,1,11,1,1,1,216,753,39,23,91,(*)
55,2,1,12,0,0,0,216,931,39,22,-1,
56,3,1,12,1,0,0,216,931,39,22,-1,
57,4,1,12,1,1,0,216,931,39,22,-1,
58,5,1,12,1,1,1,216,931,39,22,83,(21)
59,2,1,13,0,0,0,216,984,39,22,-1,
60,3,1,13,1,0,0,216,984,39,22,-1,
61,4,1,13,1,1,0,216,984,39,22,-1,
62,5,1,13,1,1,1,216,984,39,22,96,(22)
63,2,1,14,0,0,0,216,1036,39,23,-1,
64,3,1,14,1,0,0,216,1036,39,23,-1,
65,4,1,14,1,1,0,216,1036,39,23,-1,
66,5,1,14,1,1,1,216,1036,39,23,96,(65)
67,2,1,15,0,0,0,216,1206,39,22,-1,
68,3,1,15,1,0,0,216,1206,39,22,-1,
69,4,1,15,1,1,0,216,1206,39,22,-1,
70,5,1,15,1,1,1,216,1206,39,22,96,(63)
71,2,1,16,0,0,0,216,1319,39,22,-1,
72,3,1,16,1,0,0,216,1319,39,22,-1,
73,4,1,16,1,1,0,216,1319,39,22,-1,
74,5,1,16,1,1,1,216,1319,39,22,65,G6)
75,2,1,17,0,0,0,282,337,403,75,-1,
76,3,1,17,1,0,0,282,337,403,75,-1,
77,4,1,17,1,1,0,282,337,403,17,-1,
78,5,1,17,1,1,1,282,337,125,17,96,METHODS
79,5,1,17,1,1,2,416,337,54,17,96,AND
80,5,1,17,1,1,3,477,337,146,17,96,APPARATUS
81,5,1,17,1,1,4,633,337,52,17,96,FOR
