,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,1700,2200,-1,
1,2,1,1,0,0,0,216,195,497,39,-1,
2,3,1,1,1,0,0,216,195,497,39,-1,
3,4,1,1,1,1,0,216,195,497,39,-1,
4,5,1,1,1,1,1,216,212,39,22,84,az
5,5,1,1,1,1,2,271,195,142,35,96,United
6,5,1,1,1,1,3,433,195,124,35,95,States
7,5,1,1,1,1,4,576,196,137,34,96,Patent
8,2,1,2,0,0,0,271,246,78,23,-1,
9,3,1,2,1,0,0,271,246,78,23,-1,
10,4,1,2,1,1,0,271,246,78,23,-1,
11,5,1,2,1,1,1,271,246,78,23,96,Davis
12,2,1,3,0,0,0,900,46,41,60,-1,
13,3,1,3,1,0,0,900,46,41,60,-1,
14,4,1,3,1,1,0,900,46,41,60,-1,
15,5,1,3,1,1,1,900,46,41,60,95, 
16,2,1,4,0,0,0,1059,111,192,20,-1,
17,3,1,4,1,0,0,1059,111,192,20,-1,
18,4,1,4,1,1,0,1059,111,192,20,-1,
19,5,1,4,1,1,1,1059,111,192,20,87,US010142924B2
20,2,1,5,0,0,0,1136,42,206,68,-1,
21,3,1,5,1,0,0,1136,42,206,68,-1,
22,4,1,5,1,1,0,1136,42,206,68,-1,
23,5,1,5,1,1,1,1136,42,206,68,95,  
24,2,1,6,0,0,0,1169,202,292,73,-1,
25,3,1,6,1,0,0,1169,202,292,73,-1,
26,4,1,6,1,1,0,1169,202,292,34,-1,
27,5,1,6,1,1,1,1169,202,48,28,96,US
28,5,1,6,1,1,2,1233,202,171,34,93,"10,142,924"
29,5,1,6,1,1,3,1418,202,43,27,92,B2
30,4,1,6,1,2,0,1252,246,204,29,-1,
31,5,1,6,1,2,1,1252,246,72,23,89,*Nov.
32,5,1,6,1,2,2,1325,246,57,29,96,"27,"
33,5,1,6,1,2,3,1392,246,64,23,96,2018
34,2,1,7,0,0,0,1095,213,22,21,-1,
35,3,1,7,1,0,0,1095,213,22,21,-1,
36,4,1,7,1,1,0,1095,213,22,21,-1,
37,5,1,7,1,1,1,1095,213,22,21,95,  
38,2,1,8,0,0,0,898,207,270,67,-1,
39,3,1,8,1,0,0,898,207,270,67,-1,
40,4,1,8,1,1,0,898,207,197,28,-1,
41,5,1,8,1,1,1,898,212,40,23,93,(10)
42,5,1,8,1,1,2,952,207,91,23,95,Patent
43,5,1,8,1,1,3,1056,207,39,23,96,No
44,4,1,8,1,2,0,898,246,270,28,-1,
45,5,1,8,1,2,1,898,251,40,23,95,(45)
46,5,1,8,1,2,2,952,246,65,23,96,Date
47,5,1,8,1,2,3,1030,246,29,23,96,of
48,5,1,8,1,2,4,1068,246,100,23,96,Patent:
49,2,1,9,0,0,0,214,291,1249,4,-1,
50,3,1,9,1,0,0,214,291,1249,4,-1,
51,4,1,9,1,1,0,214,291,1249,4,-1,
52,5,1,9,1,1,1,214,291,1249,4,95, 
53,2,1,10,0,0,0,216,337,580,205,-1,
54,3,1,10,1,0,0,216,337,580,205,-1,
55,4,1,10,1,1,0,216,337,456,22,-1,
56,5,1,10,1,1,1,216,337,39,22,94,(54)
57,5,1,10,1,1,2,282,337,112,17,94,METHOD
58,5,1,10,1,1,3,402,337,54,17,96,AND
59,5,1,10,1,1,4,463,337,146,17,96,APPARATUS
60,5,1,10,1,1,5,619,337,53,17,96,FOR
61,4,1,10,1,2,0,282,364,514,17,-1,
62,5,1,10,1,2,1,282,364,168,17,96,GENERATING
63,5,1,10,1,2,2,459,364,205,17,96,RECOMMENDED
64,5,1,10,1,2,3,673,364,123,17,96,CHANGES
65,4,1,10,1,3,0,282,392,425,17,-1,
66,5,1,10,1,3,1,282,392,34,17,95,TO
67,5,1,10,1,3,2,326,392,227,17,95,COMMUNICATION
68,5,1,10,1,3,3,562,392,145,17,95,BEHAVIORS
69,4,1,10,1,4,0,216,444,563,23,-1,
70,5,1,10,1,4,1,216,445,39,22,78,(71)
71,5,1,10,1,4,2,281,444,103,23,88,Applicant:
72,5,1,10,1,4,3,397,445,71,17,95,AT&T
73,5,1,10,1,4,4,477,445,119,17,96,Intellectual
74,5,1,10,1,4,5,605,445,95,22,96,Property
75,5,1,10,1,4,6,709,445,15,21,83,"I,"
76,5,1,10,1,4,7,733,445,46,21,90,"L.P.,"
77,4,1,10,1,5,0,397,472,179,23,-1,
78,5,1,10,1,5,1,397,472,79,21,96,"Atlanta,"
79,5,1,10,1,5,2,486,472,35,17,96,GA
