,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,1700,2200,-1,
1,2,1,1,0,0,0,216,195,497,39,-1,
2,3,1,1,1,0,0,216,195,497,39,-1,
3,4,1,1,1,1,0,216,195,497,39,-1,
4,5,1,1,1,1,1,216,212,39,22,84,az
5,5,1,1,1,1,2,271,195,142,35,96,United
6,5,1,1,1,1,3,433,195,124,35,95,States
7,5,1,1,1,1,4,576,196,137,34,96,Patent
8,2,1,2,0,0,0,271,246,209,23,-1,
9,3,1,2,1,0,0,271,246,209,23,-1,
10,4,1,2,1,1,0,271,246,209,23,-1,
11,5,1,2,1,1,1,271,246,113,23,91,Marinier
12,5,1,2,1,1,2,386,252,38,17,96,et
13,5,1,2,1,1,3,426,246,54,23,96,al.
14,2,1,3,0,0,0,900,46,41,60,-1,
15,3,1,3,1,0,0,900,46,41,60,-1,
16,4,1,3,1,1,0,900,46,41,60,-1,
17,5,1,3,1,1,1,900,46,41,60,95, 
18,2,1,4,0,0,0,1059,111,192,20,-1,
19,3,1,4,1,0,0,1059,111,192,20,-1,
20,4,1,4,1,1,0,1059,111,192,20,-1,
21,5,1,4,1,1,1,1059,111,192,20,91,US010143016B2
22,2,1,5,0,0,0,1169,202,292,73,-1,
23,3,1,5,1,0,0,1169,202,292,73,-1,
24,4,1,5,1,1,0,1169,202,292,34,-1,
25,5,1,5,1,1,1,1169,202,48,28,95,US
26,5,1,5,1,1,2,1233,202,171,34,92,"10,143,016"
27,5,1,5,1,1,3,1418,202,43,27,91,B2
28,4,1,5,1,2,0,1267,246,189,29,-1,
29,5,1,5,1,2,1,1267,246,64,23,96,Nov.
30,5,1,5,1,2,2,1342,246,40,29,96,"27,"
31,5,1,5,1,2,3,1392,246,64,23,96,2018
32,2,1,6,0,0,0,1095,213,22,21,-1,
33,3,1,6,1,0,0,1095,213,22,21,-1,
34,4,1,6,1,1,0,1095,213,22,21,-1,
35,5,1,6,1,1,1,1095,213,22,21,95,  
36,2,1,7,0,0,0,898,207,270,67,-1,
37,3,1,7,1,0,0,898,207,270,67,-1,
38,4,1,7,1,1,0,898,207,197,28,-1,
39,5,1,7,1,1,1,898,212,40,23,93,(10)
40,5,1,7,1,1,2,952,207,91,23,95,Patent
41,5,1,7,1,1,3,1056,207,39,23,96,No
42,4,1,7,1,2,0,898,246,270,28,-1,
43,5,1,7,1,2,1,898,251,40,23,95,(45)
44,5,1,7,1,2,2,952,246,65,23,96,Date
45,5,1,7,1,2,3,1030,246,29,23,96,of
46,5,1,7,1,2,4,1068,246,100,23,96,Patent:
47,2,1,8,0,0,0,214,292,1249,2,-1,
48,3,1,8,1,0,0,214,292,1249,2,-1,
49,4,1,8,1,1,0,214,292,1249,2,-1,
50,5,1,8,1,1,1,214,292,1249,2,95, 
51,2,1,9,0,0,0,216,335,586,73,-1,
52,3,1,9,1,0,0,216,335,586,73,-1,
53,4,1,9,1,1,0,216,335,538,22,-1,
54,5,1,9,1,1,1,216,335,39,22,92,(54)
55,5,1,9,1,1,2,282,335,132,21,92,"METHODS,"
56,5,1,9,1,1,3,422,335,146,17,96,APPARATUS
57,5,1,9,1,1,4,576,335,54,17,96,AND
58,5,1,9,1,1,5,640,335,114,17,96,SYSTEMS
59,4,1,9,1,2,0,282,363,520,17,-1,
60,5,1,9,1,2,1,282,363,52,17,96,FOR
61,5,1,9,1,2,2,342,363,173,17,92,PERFORMING
62,5,1,9,1,2,3,525,363,172,17,91,MULTI-RADIO
63,5,1,9,1,2,4,705,363,97,17,96,ACCESS
64,4,1,9,1,3,0,282,391,502,17,-1,
65,5,1,9,1,3,1,282,391,181,17,96,TECHNOLOGY
66,5,1,9,1,3,2,471,391,116,17,96,CARRIER
67,5,1,9,1,3,3,593,391,191,17,96,AGGREGATION
68,2,1,10,0,0,0,216,443,550,50,-1,
69,3,1,10,1,0,0,216,443,550,50,-1,
70,4,1,10,1,1,0,216,443,550,23,-1,
71,5,1,10,1,1,1,216,443,39,23,81,(71)
72,5,1,10,1,1,2,281,443,103,23,83,Applicant:
73,5,1,10,1,1,3,398,444,125,22,88,InterDigital
74,5,1,10,1,1,4,533,444,69,17,96,Patent
75,5,1,10,1,1,5,610,444,101,22,93,"Holdings,"
76,5,1,10,1,1,6,721,444,45,21,85,"Inc.,"
77,4,1,10,1,2,0,398,470,223,23,-1,
78,5,1,10,1,2,1,398,470,124,23,96,"Wilmington,"
79,5,1,10,1,2,2,533,471,32,17,95,DE
