,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,1700,2200,-1,
1,2,1,1,0,0,0,216,195,497,74,-1,
2,3,1,1,1,0,0,216,195,497,74,-1,
3,4,1,1,1,1,0,216,195,497,39,-1,
4,5,1,1,1,1,1,216,212,39,22,84,az
5,5,1,1,1,1,2,271,195,142,35,96,United
6,5,1,1,1,1,3,433,195,124,35,95,States
7,5,1,1,1,1,4,576,196,137,34,96,Patent
8,4,1,1,1,2,0,271,246,89,23,-1,
9,5,1,1,1,2,1,271,246,89,23,96,Butler
10,2,1,2,0,0,0,1059,111,189,20,-1,
11,3,1,2,1,0,0,1059,111,189,20,-1,
12,4,1,2,1,1,0,1059,111,189,20,-1,
13,5,1,2,1,1,1,1059,111,189,20,83,US010143028B1
14,2,1,3,0,0,0,1169,202,291,73,-1,
15,3,1,3,1,0,0,1169,202,291,73,-1,
16,4,1,3,1,1,0,1169,202,291,34,-1,
17,5,1,3,1,1,1,1169,202,48,28,96,US
18,5,1,3,1,1,2,1233,202,171,34,92,"10,143,028"
19,5,1,3,1,1,3,1418,202,42,27,83,B1
20,4,1,3,1,2,0,1267,246,189,29,-1,
21,5,1,3,1,2,1,1267,246,64,23,96,Nov.
22,5,1,3,1,2,2,1342,246,40,29,96,"27,"
23,5,1,3,1,2,3,1392,246,64,23,96,2018
24,2,1,4,0,0,0,898,207,270,67,-1,
25,3,1,4,1,0,0,898,207,270,67,-1,
26,4,1,4,1,1,0,898,207,215,28,-1,
27,5,1,4,1,1,1,898,212,40,23,95,(10)
28,5,1,4,1,1,2,952,207,91,23,92,Patent
29,5,1,4,1,1,3,1056,207,57,23,87,No.:
30,4,1,4,1,2,0,898,246,270,28,-1,
31,5,1,4,1,2,1,898,251,40,23,95,(45)
32,5,1,4,1,2,2,952,246,65,23,96,Date
33,5,1,4,1,2,3,1030,246,29,23,96,of
34,5,1,4,1,2,4,1068,246,100,23,96,Patent:
35,2,1,5,0,0,0,214,291,1249,4,-1,
36,3,1,5,1,0,0,214,291,1249,4,-1,
37,4,1,5,1,1,0,214,291,1249,4,-1,
38,5,1,5,1,1,1,214,291,1249,4,95, 
39,2,1,6,0,0,0,216,333,586,70,-1,
40,3,1,6,1,0,0,216,333,586,70,-1,
41,4,1,6,1,1,0,216,333,586,23,-1,
42,5,1,6,1,1,1,216,333,39,23,89,(54)
43,5,1,6,1,1,2,281,334,130,17,91,WIRELESS
44,5,1,6,1,1,3,420,334,227,17,95,COMMUNICATION
45,5,1,6,1,1,4,658,334,101,17,96,SYSTEM
46,5,1,6,1,1,5,768,334,34,17,96,TO
47,4,1,6,1,2,0,282,360,482,17,-1,
48,5,1,6,1,2,1,282,360,156,17,96,IMPLEMENT
49,5,1,6,1,2,2,447,360,180,17,95,INDEPENDENT
50,5,1,6,1,2,3,635,360,129,17,96,WIRELESS
51,4,1,6,1,3,0,282,386,184,17,-1,
52,5,1,6,1,3,1,282,386,184,17,96,CONNECTIONS
53,2,1,7,0,0,0,216,437,567,127,-1,
54,3,1,7,1,0,0,216,437,552,49,-1,
55,4,1,7,1,1,0,216,437,552,23,-1,
56,5,1,7,1,1,1,216,437,39,23,76,(71)
57,5,1,7,1,1,2,281,437,103,23,76,Applicant:
58,5,1,7,1,1,3,398,438,68,22,96,Sprint
59,5,1,7,1,1,4,475,438,180,17,95,Communications
60,5,1,7,1,1,5,665,438,103,22,96,Company
61,4,1,7,1,2,0,398,464,306,22,-1,
62,5,1,7,1,2,1,398,464,47,21,82,"L.P.,"
63,5,1,7,1,2,2,455,464,93,17,96,Overland
64,5,1,7,1,2,3,556,464,50,21,96,"Park,"
65,5,1,7,1,2,4,616,464,30,17,94,KS
66,5,1,7,1,2,5,657,464,47,22,96,(US)
67,3,1,7,2,0,0,216,515,567,23,-1,
68,4,1,7,2,1,0,216,515,567,23,-1,
69,5,1,7,2,1,1,216,515,39,23,79,(72)
70,5,1,7,2,1,2,282,516,89,17,86,Inventor:
71,5,1,7,2,1,3,398,516,74,17,94,Robert
72,5,1,7,2,1,4,482,516,58,17,96,Keith
73,5,1,7,2,1,5,550,516,72,21,96,"Butler,"
74,5,1,7,2,1,6,632,515,92,18,96,Overland
75,5,1,7,2,1,7,733,515,50,22,96,"Park,"
