,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,1653,2328,-1,
1,2,1,1,0,0,0,144,1905,31,328,-1,
2,3,1,1,1,0,0,144,1905,31,328,-1,
3,4,1,1,1,1,0,144,1905,31,328,-1,
4,5,1,1,1,1,1,144,2179,30,54,95,EP
5,5,1,1,1,1,2,144,2142,31,21,95,3
6,5,1,1,1,1,3,144,2055,31,71,96,399
7,5,1,1,1,1,4,144,1968,31,71,88,795
8,5,1,1,1,1,5,144,1905,30,50,88,A1
9,2,1,2,0,0,0,429,153,88,28,-1,
10,3,1,2,1,0,0,429,153,88,28,-1,
11,4,1,2,1,1,0,429,153,88,16,-1,
12,5,1,2,1,1,1,429,153,88,16,84,Europaisches
13,4,1,2,1,2,0,429,170,71,11,-1,
14,5,1,2,1,2,1,429,170,71,11,96,Patentamt
15,2,1,3,0,0,0,429,196,89,28,-1,
16,3,1,3,1,0,0,429,196,89,28,-1,
17,4,1,3,1,1,0,429,196,63,15,-1,
18,5,1,3,1,1,1,429,196,63,15,95,European
19,4,1,3,1,2,0,429,212,89,12,-1,
20,5,1,3,1,2,1,429,213,43,11,96,Patent
21,5,1,3,1,2,2,478,212,40,12,90,Office
22,2,1,4,0,0,0,429,239,109,15,-1,
23,3,1,4,1,0,0,429,239,109,15,-1,
24,4,1,4,1,1,0,429,239,109,15,-1,
25,5,1,4,1,1,1,429,239,40,12,93,Office
26,5,1,4,1,1,2,474,239,64,15,93,européen
27,2,1,5,0,0,0,221,136,334,150,-1,
28,3,1,5,1,0,0,221,136,334,150,-1,
29,4,1,5,1,1,0,221,136,334,150,-1,
30,5,1,5,1,1,1,221,136,334,150,95, 
31,2,1,6,0,0,0,234,245,1226,354,-1,
32,3,1,6,1,0,0,234,245,1226,354,-1,
33,4,1,6,1,1,0,429,245,1031,38,-1,
34,5,1,6,1,1,1,429,255,22,12,62,des
35,5,1,6,1,1,2,457,255,49,12,33,brevets
36,5,1,6,1,1,3,1002,256,44,27,87,(11)
37,5,1,6,1,1,4,1146,245,52,32,96,EP
38,5,1,6,1,1,5,1214,245,20,32,95,3
39,5,1,6,1,1,6,1249,245,68,32,94,399
40,5,1,6,1,1,7,1332,245,68,32,91,795
41,5,1,6,1,1,8,1413,245,47,32,88,A1
42,4,1,6,1,2,0,236,319,878,31,-1,
43,5,1,6,1,2,1,236,324,34,26,96,12)
44,5,1,6,1,2,2,577,319,156,26,96,EUROPEAN
45,5,1,6,1,2,3,735,320,156,24,95,PATENT
46,5,1,6,1,2,4,901,319,213,26,96,APPLICATION
47,4,1,6,1,3,0,234,395,754,26,-1,
48,5,1,6,1,3,1,234,395,36,26,95,43)
49,5,1,6,1,3,2,286,397,48,18,95,Date
50,5,1,6,1,3,3,342,397,20,18,96,of
51,5,1,6,1,3,4,370,397,117,23,96,publication:
52,5,1,6,1,3,5,862,395,44,26,78,(61)
53,5,1,6,1,3,6,923,397,25,18,91,Int
54,5,1,6,1,3,7,955,397,33,18,73,CL:
55,4,1,6,1,4,0,286,425,1104,23,-1,
56,5,1,6,1,4,1,286,430,117,18,95,07.11.2018
57,5,1,6,1,4,2,426,430,84,18,95,Bulletin
58,5,1,6,1,4,3,519,430,84,18,95,2018/45
59,5,1,6,1,4,4,922,428,68,18,56,H04W
60,5,1,6,1,4,5,995,428,59,18,91,36/00
61,5,1,6,1,4,6,1059,425,67,16,79,(2009.91)
62,5,1,6,1,4,7,1193,428,57,18,87,HOAL
63,5,1,6,1,4,8,1260,428,57,18,85,12/24
64,5,1,6,1,4,9,1323,425,67,16,84,(2006.01)
65,4,1,6,1,5,0,922,455,475,21,-1,
66,5,1,6,1,5,1,922,458,68,18,86,HO4W
67,5,1,6,1,5,2,995,458,58,18,95,36/14
68,5,1,6,1,5,3,1059,455,67,16,82,(2009.91)
69,5,1,6,1,5,4,1193,458,67,18,90,HO4W
70,5,1,6,1,5,5,1266,458,58,18,95,36/24
71,5,1,6,1,5,6,1330,455,67,16,76,(2009.01)
72,4,1,6,1,6,0,234,486,1163,33,-1,
73,5,1,6,1,6,1,234,493,36,26,94,21)
74,5,1,6,1,6,2,285,495,115,23,96,Application
75,5,1,6,1,6,3,410,495,83,18,93,number:
76,5,1,6,1,6,4,505,495,122,18,92,18179581.6
77,5,1,6,1,6,5,922,488,68,19,88,HO4W
78,5,1,6,1,6,6,995,488,59,19,85,40106
79,5,1,6,1,6,7,1059,486,67,15,65,(2009.01)
80,5,1,6,1,6,8,1193,488,68,19,91,HO4W
81,5,1,6,1,6,9,1266,488,44,19,74,48/1
82,5,1,6,1,6,10,1313,486,84,21,83,(2009.91)
83,4,1,6,1,7,0,922,516,475,21,-1,
84,5,1,6,1,7,1,922,519,68,18,48,HO4W
85,5,1,6,1,7,2,996,516,130,21,0,84/12'2009.01)
86,5,1,6,1,7,3,1193,519,68,18,14,HAW
87,5,1,6,1,7,4,1267,519,57,18,32,84/04
88,5,1,6,1,7,5,1330,516,67,16,79,(2009.01)
89,4,1,6,1,8,0,376,547,1021,21,-1,
90,5,1,6,1,8,1,376,561,14,3,52,‘i
91,5,1,6,1,8,2,922,550,67,18,71,HOAW
92,5,1,6,1,8,3,997,547,129,21,14,74104200201)
93,5,1,6,1,8,4,1193,550,68,18,59,HAW
94,5,1,6,1,8,5,1268,550,57,18,64,7.4109
95,5,1,6,1,8,6,1330,547,67,16,58,(200801)
96,4,1,6,1,9,0,234,560,316,19,-1,
97,5,1,6,1,9,1,234,560,27,19,96,22)
98,5,1,6,1,9,2,286,561,35,18,95,Date
99,5,1,6,1,9,3,323,566,31,13,96,of
100,5,1,6,1,9,4,355,561,67,18,96,filing:
101,5,1,6,1,9,5,433,561,117,18,96,11.11.2015
102,4,1,6,1,10,0,264,559,1120,40,-1,
103,5,1,6,1,10,1,264,559,6,26,90,)
104,5,1,6,1,10,2,404,566,12,18,45,9
105,5,1,6,1,10,3,922,580,56,19,91,HO4L
106,5,1,6,1,10,4,989,580,55,19,93,12/14
107,5,1,6,1,10,5,1050,578,67,15,87,(2006.01)
108,5,1,6,1,10,6,1193,580,67,19,89,HO4W
109,5,1,6,1,10,7,1266,580,45,19,91,4/24
110,5,1,6,1,10,8,1317,578,67,15,86,(2018.01)
111,2,1,7,0,0,0,1337,142,40,67,-1,
112,3,1,7,1,0,0,1337,142,40,67,-1,
113,4,1,7,1,1,0,1337,142,40,67,-1,
114,5,1,7,1,1,1,1337,142,40,67,95, 
115,2,1,8,0,0,0,922,609,202,21,-1,
116,3,1,8,1,0,0,922,609,202,21,-1,
117,4,1,8,1,1,0,922,609,202,21,-1,
118,5,1,8,1,1,1,922,611,63,19,54,Hoa
119,5,1,8,1,1,2,995,611,56,19,81,15/00
120,5,1,8,1,1,3,1057,609,67,15,49,(200800)
121,2,1,9,0,0,0,224,661,1243,8,-1,
122,3,1,9,1,0,0,224,661,1243,8,-1,
123,4,1,9,1,1,0,224,661,1243,8,-1,
124,5,1,9,1,1,1,224,661,1243,8,95, 
125,2,1,10,0,0,0,234,681,590,119,-1,
126,3,1,10,1,0,0,234,681,590,119,-1,
127,4,1,10,1,1,0,234,681,379,27,-1,
128,5,1,10,1,1,1,234,681,36,27,96,84)
129,5,1,10,1,1,2,286,683,118,23,96,Designated
130,5,1,10,1,1,3,413,683,119,23,96,Contracting
131,5,1,10,1,1,4,542,683,71,19,96,States:
132,4,1,10,1,2,0,285,716,537,18,-1,
133,5,1,10,1,2,1,285,716,31,18,94,AL
134,5,1,10,1,2,2,323,716,31,18,94,AT
135,5,1,10,1,2,3,363,716,30,18,95,BE
136,5,1,10,1,2,4,403,716,32,18,95,BG
137,5,1,10,1,2,5,445,716,31,18,96,CH
