,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,1700,2200,-1,
1,2,1,1,0,0,0,216,195,497,39,-1,
2,3,1,1,1,0,0,216,195,497,39,-1,
3,4,1,1,1,1,0,216,195,497,39,-1,
4,5,1,1,1,1,1,216,212,39,22,84,az
5,5,1,1,1,1,2,271,195,142,35,96,United
6,5,1,1,1,1,3,433,195,124,35,95,States
7,5,1,1,1,1,4,576,196,137,34,96,Patent
8,2,1,2,0,0,0,271,246,228,23,-1,
9,3,1,2,1,0,0,271,246,228,23,-1,
10,4,1,2,1,1,0,271,246,228,23,-1,
11,5,1,2,1,1,1,271,246,145,23,95,Radulescu
12,5,1,2,1,1,2,431,252,13,17,95,et
13,5,1,2,1,1,3,445,246,54,23,96,al.
14,2,1,3,0,0,0,900,46,41,60,-1,
15,3,1,3,1,0,0,900,46,41,60,-1,
16,4,1,3,1,1,0,900,46,41,60,-1,
17,5,1,3,1,1,1,900,46,41,60,95, 
18,2,1,4,0,0,0,1059,111,192,20,-1,
19,3,1,4,1,0,0,1059,111,192,20,-1,
20,4,1,4,1,1,0,1059,111,192,20,-1,
21,5,1,4,1,1,1,1059,111,192,20,91,US010142980B2
22,2,1,5,0,0,0,1140,46,137,60,-1,
23,3,1,5,1,0,0,1140,46,137,60,-1,
24,4,1,5,1,1,0,1140,46,137,60,-1,
25,5,1,5,1,1,1,1140,46,137,60,95, 
26,2,1,6,0,0,0,1169,202,292,73,-1,
27,3,1,6,1,0,0,1169,202,292,73,-1,
28,4,1,6,1,1,0,1169,202,292,34,-1,
29,5,1,6,1,1,1,1169,202,48,28,94,US
30,5,1,6,1,1,2,1233,202,171,34,93,"10,142,980"
31,5,1,6,1,1,3,1418,202,43,27,89,B2
32,4,1,6,1,2,0,1267,246,189,29,-1,
33,5,1,6,1,2,1,1267,246,64,23,96,Nov.
34,5,1,6,1,2,2,1342,246,40,29,96,"27,"
35,5,1,6,1,2,3,1392,246,64,23,96,2018
36,2,1,7,0,0,0,1095,213,22,21,-1,
37,3,1,7,1,0,0,1095,213,22,21,-1,
38,4,1,7,1,1,0,1095,213,22,21,-1,
39,5,1,7,1,1,1,1095,213,22,21,95,  
40,2,1,8,0,0,0,898,207,270,67,-1,
41,3,1,8,1,0,0,898,207,270,67,-1,
42,4,1,8,1,1,0,898,207,197,28,-1,
43,5,1,8,1,1,1,898,212,40,23,93,(10)
44,5,1,8,1,1,2,952,207,91,23,95,Patent
45,5,1,8,1,1,3,1056,207,39,23,96,No
46,4,1,8,1,2,0,898,246,270,28,-1,
47,5,1,8,1,2,1,898,251,40,23,95,(45)
48,5,1,8,1,2,2,952,246,65,23,96,Date
49,5,1,8,1,2,3,1030,246,29,23,96,of
50,5,1,8,1,2,4,1068,246,100,23,96,Patent:
51,2,1,9,0,0,0,214,292,1249,2,-1,
52,3,1,9,1,0,0,214,292,1249,2,-1,
53,4,1,9,1,1,0,214,292,1249,2,-1,
54,5,1,9,1,1,1,214,292,1249,2,95, 
55,2,1,10,0,0,0,216,337,39,22,-1,
56,3,1,10,1,0,0,216,337,39,22,-1,
57,4,1,10,1,1,0,216,337,39,22,-1,
58,5,1,10,1,1,1,216,337,39,22,90,(54)
59,2,1,11,0,0,0,216,478,39,22,-1,
60,3,1,11,1,0,0,216,478,39,22,-1,
61,4,1,11,1,1,0,216,478,39,22,-1,
62,5,1,11,1,1,1,216,478,39,22,70,(7)
63,2,1,12,0,0,0,216,561,39,22,-1,
64,3,1,12,1,0,0,216,561,39,22,-1,
65,4,1,12,1,1,0,216,561,39,22,-1,
66,5,1,12,1,1,1,216,561,39,22,96,(72)
67,2,1,13,0,0,0,216,731,39,23,-1,
68,3,1,13,1,0,0,216,731,39,23,-1,
69,4,1,13,1,1,0,216,731,39,23,-1,
70,5,1,13,1,1,1,216,731,39,23,96,(73)
71,2,1,14,0,0,0,216,815,39,22,-1,
72,3,1,14,1,0,0,216,815,39,22,-1,
73,4,1,14,1,1,0,216,815,39,22,-1,
74,5,1,14,1,1,1,216,815,39,22,38,(*)
75,2,1,15,0,0,0,216,927,39,22,-1,
76,3,1,15,1,0,0,216,927,39,22,-1,
77,4,1,15,1,1,0,216,927,39,22,-1,
78,5,1,15,1,1,1,216,927,39,22,83,(21)
79,2,1,16,0,0,0,216,981,39,22,-1,
80,3,1,16,1,0,0,216,981,39,22,-1,
81,4,1,16,1,1,0,216,981,39,22,-1,
